Date,Time,DateTime,tempC,I,K,GPP,ER,NEP,FCO2,Chlorophyll_RFU,Cond_¦ÌS_cm,Depth_m,fDOM_QSU,fDOM_RFU,nLF_Cond_¦ÌS_cm,ODO_per_sat,ODO_per_local,ODO_mg_L,Pressure_psi_a,Sal_psu,SpCond_¦ÌS_cm,TAL_PC_RFU,TDS_mg_L,Turbidity_FNU,pH,Vertical_Position_m,Light_lux
7/5/2022,0:33:08,7/5/2022 0:33,22.654,0,0.01631312,0,0.04322908,-0.04322908,-0.059439985,0.25,235.1,0.354,24.73,8.24,245.5,65.7,66.8,5.64,0.199,0.12,244.6,0.01,159,-1.91,7.68,0.352,0
7/5/2022,0:38:08,7/5/2022 0:38,22.636,0,0.016306129,0,0.043175181,-0.043175181,-0.059365874,0.23,235,0.352,24.74,8.25,245.5,65.7,66.8,5.63,0.196,0.12,244.6,0.03,159,-2.01,7.68,0.351,0
7/5/2022,0:43:08,7/5/2022 0:43,22.625,0,0.016301858,0,0.043142276,-0.043142276,-0.059320629,0.23,234.7,0.352,24.78,8.26,245.4,65.8,66.9,5.65,0.195,0.12,244.5,-0.01,159,-1.88,7.68,0.35,0
7/5/2022,0:48:08,7/5/2022 0:48,22.616,0,0.016298365,0,0.043115372,-0.043115372,-0.059283636,0.22,234.8,0.351,24.77,8.26,245.6,65.5,66.6,5.63,0.194,0.12,244.6,0,159,-1.87,7.68,0.35,0
7/5/2022,0:53:08,7/5/2022 0:53,22.603,0,0.01629332,0,0.04307654,-0.04307654,-0.059230243,0.23,234.7,0.351,24.79,8.26,245.5,65.6,66.7,5.64,0.195,0.12,244.5,0.01,159,-1.79,7.68,0.35,0
7/5/2022,0:58:08,7/5/2022 0:58,22.596,0,0.016290604,0,0.043055645,-0.043055645,-0.059201512,0.28,234.6,0.352,24.87,8.29,245.5,65.5,66.6,5.63,0.196,0.12,244.5,0.03,159,-1.81,7.68,0.351,0
7/5/2022,1:03:08,7/5/2022 1:03,22.58,0,0.016284398,0,0.043007924,-0.043007924,-0.059135895,0.24,234.4,0.352,24.86,8.29,245.4,65.6,66.7,5.64,0.196,0.12,244.4,0.01,159,-1.84,7.68,0.351,0
7/5/2022,1:08:08,7/5/2022 1:08,22.56,0,0.016276644,0,0.042948346,-0.042948346,-0.059053976,0.25,234.3,0.352,24.92,8.3,245.4,65.4,66.5,5.63,0.196,0.12,244.4,0,159,-1.85,7.68,0.351,0
7/5/2022,1:13:08,7/5/2022 1:13,22.555,0,0.016274706,0,0.042933465,-0.042933465,-0.059033514,0.24,234.4,0.352,24.89,8.29,245.6,64.9,66,5.58,0.196,0.12,244.6,0.04,159,-1.98,7.68,0.351,0
7/5/2022,1:18:08,7/5/2022 1:18,22.54,0,0.016268893,0,0.042888851,-0.042888851,-0.05897217,0.25,234.2,0.352,24.87,8.29,245.5,65.4,66.5,5.63,0.196,0.12,244.5,0.04,159,-1.9,7.68,0.351,0
7/5/2022,1:23:08,7/5/2022 1:23,22.52,0,0.016261147,0,0.042829439,-0.042829439,-0.058890478,0.26,234.2,0.352,24.86,8.28,245.5,65.3,66.4,5.62,0.195,0.12,244.5,0.03,159,-1.95,7.68,0.352,0
7/5/2022,1:28:08,7/5/2022 1:28,22.516,0,0.016259598,0,0.042817566,-0.042817566,-0.058874153,0.26,234,0.35,24.91,8.3,245.5,65.6,66.7,5.65,0.193,0.12,244.4,0.01,159,-1.83,7.68,0.349,0
7/5/2022,1:33:08,7/5/2022 1:33,22.51,0,0.016257275,0,0.042799763,-0.042799763,-0.058849674,0.25,234,0.35,24.87,8.29,245.5,65.5,66.7,5.65,0.193,0.12,244.5,0.02,159,-2.01,7.68,0.353,0
7/5/2022,1:38:08,7/5/2022 1:38,22.501,0,0.016253791,0,0.042773073,-0.042773073,-0.058812975,0.25,233.9,0.35,24.92,8.31,245.6,65.4,66.6,5.64,0.192,0.12,244.5,0,159,-1.85,7.69,0.349,0
7/5/2022,1:43:08,7/5/2022 1:43,22.48,0,0.016245664,0,0.04271086,-0.04271086,-0.058727433,0.24,233.8,0.35,24.98,8.32,245.5,65.6,66.7,5.66,0.193,0.12,244.4,0.01,159,-1.49,7.69,0.353,0
7/5/2022,1:48:08,7/5/2022 1:48,22.472,0,0.016242569,0,0.042687184,-0.042687184,-0.058694878,0.27,233.7,0.351,24.95,8.32,245.5,65.6,66.7,5.65,0.194,0.12,244.4,0.06,159,-2.01,7.69,0.35,0
7/5/2022,1:53:08,7/5/2022 1:53,22.452,0,0.016234835,0,0.042628051,-0.042628051,-0.05861357,0.27,233.7,0.35,24.97,8.32,245.6,65.6,66.7,5.66,0.193,0.12,244.5,-0.01,159,-1.85,7.69,0.353,0
7/5/2022,1:58:08,7/5/2022 1:58,22.448,0,0.016233289,0,0.042616234,-0.042616234,-0.058597321,0.26,233.7,0.35,25.03,8.34,245.6,65.3,66.4,5.64,0.193,0.12,244.5,0.03,159,-1.88,7.69,0.352,0
7/5/2022,2:03:08,7/5/2022 2:03,22.444,0,0.016231743,0,0.04260442,-0.04260442,-0.058581078,0.27,233.7,0.35,25.03,8.34,245.6,65.4,66.5,5.64,0.193,0.12,244.6,0.03,159,-1.96,7.69,0.352,0
7/5/2022,2:08:08,7/5/2022 2:08,22.439,0,0.01622981,0,0.042589658,-0.042589658,-0.05856078,0.24,233.6,0.351,25.03,8.34,245.6,65.4,66.5,5.64,0.194,0.12,244.5,0.02,159,-1.91,7.69,0.353,0
7/5/2022,2:13:08,7/5/2022 2:13,22.427,0,0.016225173,0,0.042554249,-0.042554249,-0.058512093,0.23,233.4,0.351,25.04,8.35,245.6,65.5,66.6,5.65,0.194,0.12,244.5,0.02,159,-1.83,7.69,0.353,0
7/5/2022,2:18:08,7/5/2022 2:18,22.411,0,0.016218992,0,0.042507083,-0.042507083,-0.05844724,0.26,233.5,0.349,25.06,8.35,245.7,65.5,66.6,5.66,0.192,0.12,244.6,0.02,159,-1.96,7.69,0.347,0
7/5/2022,2:23:08,7/5/2022 2:23,22.405,0,0.016216674,0,0.04248941,-0.04248941,-0.058422938,0.27,233.4,0.348,25.08,8.36,245.6,65.5,66.6,5.65,0.191,0.12,244.5,0.02,159,-1.84,7.69,0.347,0
7/5/2022,2:28:08,7/5/2022 2:28,22.393,0,0.016212041,0,0.042454084,-0.042454084,-0.058374366,0.26,233.4,0.349,25.11,8.37,245.7,65.4,66.5,5.65,0.192,0.12,244.6,0.01,159,-1.74,7.69,0.352,0
7/5/2022,2:33:08,7/5/2022 2:33,22.39,0,0.016210883,0,0.042445258,-0.042445258,-0.058362229,0.28,233.5,0.349,25.1,8.37,245.9,65.2,66.3,5.63,0.192,0.12,244.8,0.04,159,-1.98,7.69,0.351,0
7/5/2022,2:38:08,7/5/2022 2:38,22.385,0,0.016208952,0,0.04243055,-0.04243055,-0.058342007,0.27,233.4,0.349,25.11,8.37,245.9,65.3,66.4,5.64,0.192,0.12,244.7,0.06,159,-1.81,7.69,0.348,0
7/5/2022,2:43:08,7/5/2022 2:43,22.371,0,0.016203549,0,0.042389397,-0.042389397,-0.058285422,0.25,233.3,0.35,25.13,8.38,245.8,65.6,66.7,5.67,0.193,0.12,244.7,0.01,159,-1.9,7.69,0.352,0
7/5/2022,2:48:08,7/5/2022 2:48,22.348,0,0.016194677,0,0.042321876,-0.042321876,-0.058192579,0.23,233.3,0.35,25.13,8.37,245.9,65.4,66.5,5.65,0.193,0.12,244.8,0.02,159,-1.92,7.69,0.353,0
7/5/2022,2:53:08,7/5/2022 2:53,22.345,0,0.01619352,0,0.042313076,-0.042313076,-0.05818048,0.25,233.2,0.35,25.1,8.36,245.9,65.7,66.8,5.68,0.192,0.12,244.7,0.02,159,-1.89,7.69,0.347,0
7/5/2022,2:58:08,7/5/2022 2:58,22.334,0,0.016189278,0,0.042280828,-0.042280828,-0.058136139,0.26,233.2,0.35,25.17,8.39,246,65.9,67,5.7,0.193,0.12,244.8,0.04,159,-1.96,7.7,0.348,0
7/5/2022,3:03:08,7/5/2022 3:03,22.322,0,0.016184652,0,0.042245676,-0.042245676,-0.058087805,0.26,233.3,0.35,25.15,8.38,246,65.6,66.7,5.68,0.193,0.12,244.9,0.03,159,-2.06,7.69,0.352,0
7/5/2022,3:08:08,7/5/2022 3:08,22.319,0,0.016183496,0,0.042236893,-0.042236893,-0.058075727,0.25,233.4,0.349,25.2,8.4,246.2,65.4,66.5,5.66,0.191,0.12,245,0.04,159,-1.95,7.7,0.347,0
7/5/2022,3:13:08,7/5/2022 3:13,22.3,0,0.016176175,0,0.042181307,-0.042181307,-0.057999297,0.26,233.3,0.347,25.17,8.39,246.2,65.7,66.8,5.68,0.189,0.12,245,0.01,159,-2.03,7.7,0.345,0
7/5/2022,3:18:08,7/5/2022 3:18,22.277,0,0.016167318,0,0.042114116,-0.042114116,-0.05790691,0.28,233.3,0.347,25.16,8.39,246.3,65.7,66.8,5.69,0.189,0.12,245.1,0.04,159,-1.93,7.7,0.346,0
7/5/2022,3:23:08,7/5/2022 3:23,22.279,0,0.016168088,0,0.042119955,-0.042119955,-0.057914938,0.26,233.3,0.347,25.2,8.4,246.3,65.5,66.6,5.67,0.189,0.12,245.1,0.03,159,-2,7.7,0.349,0
7/5/2022,3:28:08,7/5/2022 3:28,22.265,0,0.016162698,0,0.042079103,-0.042079103,-0.057858767,0.26,233.3,0.348,25.18,8.39,246.4,65.8,66.9,5.7,0.191,0.12,245.3,0.03,159,-1.81,7.7,0.347,0
7/5/2022,3:33:08,7/5/2022 3:33,22.242,0,0.016153848,0,0.042012076,-0.042012076,-0.057766604,0.27,233.4,0.348,25.18,8.39,246.5,65.8,66.9,5.7,0.191,0.12,245.4,0.05,159,-1.92,7.7,0.351,0
7/5/2022,3:38:08,7/5/2022 3:38,22.238,0,0.016152309,0,0.042000429,-0.042000429,-0.057750591,0.28,233.4,0.349,25.17,8.39,246.6,65.5,66.7,5.68,0.191,0.12,245.4,0.01,160,-1.9,7.7,0.351,0
7/5/2022,3:43:08,7/5/2022 3:43,22.235,0,0.016151155,0,0.041991697,-0.041991697,-0.057738583,0.24,233.5,0.349,25.17,8.39,246.7,65.3,66.5,5.66,0.192,0.12,245.5,0.03,160,-1.52,7.7,0.351,0
7/5/2022,3:48:08,7/5/2022 3:48,22.221,0,0.016145771,0,0.04195097,-0.04195097,-0.057682583,0.29,233.6,0.348,25.21,8.4,246.8,65.4,66.5,5.67,0.191,0.12,245.6,0.03,160,-1.72,7.7,0.347,0
7/5/2022,3:53:08,7/5/2022 3:53,22.207,0,0.016140389,0,0.041910282,-0.041910282,-0.057626638,0.25,233.5,0.348,25.21,8.4,246.9,65.7,66.8,5.7,0.19,0.12,245.7,0.04,160,-1.98,7.7,0.346,0
7/5/2022,3:58:08,7/5/2022 3:58,22.195,0,0.016135778,0,0.041875438,-0.041875438,-0.057578727,0.27,233.6,0.348,25.23,8.41,247,65.6,66.7,5.69,0.19,0.12,245.8,0.06,160,-1.97,7.7,0.35,0
7/5/2022,4:08:08,7/5/2022 4:08,22.177,0,0.016128862,0,0.041823227,-0.041823227,-0.057506936,0.26,233.7,0.348,25.25,8.42,247.2,65.6,66.7,5.69,0.19,0.12,246,0.03,160,-1.7,7.7,0.35,0
7/5/2022,4:13:08,7/5/2022 4:13,22.147,0,0.016117344,0,0.041736352,-0.041736352,-0.057387484,0.28,233.8,0.348,25.24,8.41,247.3,65.4,66.5,5.67,0.189,0.12,246.1,0.05,160,-1.89,7.7,0.346,0
7/5/2022,4:18:08,7/5/2022 4:18,22.143,0,0.016115808,0,0.041724782,-0.041724782,-0.057371576,0.29,233.9,0.348,25.19,8.39,247.4,65.1,66.2,5.65,0.191,0.12,246.2,0.01,160,-1.88,7.7,0.347,0
7/5/2022,4:23:08,7/5/2022 4:23,22.136,0,0.016113122,0,0.041704543,-0.041704543,-0.057343747,0.29,233.9,0.348,25.27,8.42,247.5,65.3,66.4,5.66,0.191,0.12,246.2,0.05,160,-1.8,7.7,0.351,0
7/5/2022,4:28:08,7/5/2022 4:28,22.126,0,0.016109285,0,0.041675647,-0.041675647,-0.057304015,0.37,233.9,0.348,25.22,8.41,247.6,65.7,66.8,5.71,0.19,0.12,246.4,0.05,160,-1.92,7.71,0.346,0
7/5/2022,4:33:08,7/5/2022 4:33,22.11,0,0.016103148,0,0.041629455,-0.041629455,-0.057240501,0.27,234,0.348,25.25,8.41,247.8,65.5,66.6,5.68,0.19,0.12,246.5,0.03,160,-1.85,7.7,0.346,0
7/5/2022,4:38:08,7/5/2022 4:38,22.106,0,0.016101615,0,0.041617915,-0.041617915,-0.057224633,0.28,234,0.346,25.23,8.41,247.8,65.7,66.8,5.7,0.187,0.12,246.6,0.03,160,-1.76,7.7,0.345,0
7/5/2022,4:43:08,7/5/2022 4:43,22.1,0,0.016099314,0,0.041600611,-0.041600611,-0.05720084,0.27,234.1,0.346,25.24,8.41,248,65.6,66.7,5.69,0.187,0.12,246.8,0.07,160,-1.82,7.7,0.345,0
7/5/2022,4:48:08,7/5/2022 4:48,22.078,0,0.016090882,0,0.041537225,-0.041537225,-0.057113684,0.27,234.2,0.346,25.28,8.43,248.1,65.5,66.6,5.69,0.187,0.12,246.9,-0.01,160,-1.91,7.7,0.344,0
7/5/2022,4:53:08,7/5/2022 4:53,22.065,0,0.016085901,0,0.041499814,-0.041499814,-0.057062245,0.29,234.4,0.346,25.28,8.43,248.4,65.4,66.5,5.68,0.188,0.12,247.1,0.05,161,-1.95,7.71,0.345,0
7/5/2022,4:58:08,7/5/2022 4:58,22.057,0,0.016082837,0,0.04147681,-0.04147681,-0.057030613,0.25,234.3,0.347,25.28,8.43,248.4,65.7,66.8,5.71,0.188,0.12,247.2,0.04,161,-1.76,7.71,0.345,0
7/5/2022,5:03:08,7/5/2022 5:03,22.055,0,0.016082071,0,0.04147106,-0.04147106,-0.057022708,0.33,234.5,0.347,25.28,8.42,248.6,65.5,66.6,5.69,0.188,0.12,247.3,0.06,161,-1.97,7.71,0.346,0
7/5/2022,5:08:08,7/5/2022 5:08,22.038,0,0.016075561,0,0.041422224,-0.041422224,-0.056955558,0.25,234.5,0.347,25.27,8.42,248.7,65.7,66.8,5.71,0.188,0.12,247.4,0.04,161,-1.81,7.71,0.345,0
7/5/2022,5:13:08,7/5/2022 5:13,22.034,0.007955008,0.01607403,2.16E-06,0.041410741,-0.041408583,-0.056936801,0.27,234.5,0.347,25.26,8.42,248.8,66.2,67.3,5.76,0.189,0.12,247.5,0.05,161,-1.68,7.71,0.346,0
7/5/2022,5:18:08,7/5/2022 5:18,22.027,0.047730048,0.016071351,1.30E-05,0.041390655,-0.041377702,-0.05689434,0.25,234.5,0.348,25.33,8.44,248.8,65.8,66.9,5.72,0.19,0.12,247.6,0.06,161,-1.83,7.71,0.346,0
7/5/2022,5:23:08,7/5/2022 5:23,22.016,0.136160136,0.016067141,3.69E-05,0.041359109,-0.041322159,-0.056817969,0.25,234.7,0.348,25.31,8.43,249.1,65.6,66.7,5.71,0.19,0.12,247.8,0.06,161,-1.77,7.71,0.347,0
7/5/2022,5:28:08,7/5/2022 5:28,22.018,0.361120361,0.016067907,9.80E-05,0.041364843,-0.041266846,-0.056741913,0.24,234.8,0.348,25.28,8.43,249.2,65.5,66.6,5.7,0.191,0.12,248,0.07,161,-1.89,7.71,0.348,0
7/5/2022,5:33:08,7/5/2022 5:33,21.994,0.819180819,0.016058726,0.000222301,0.041296091,-0.041073789,-0.05647646,0.25,234.8,0.349,25.29,8.43,249.3,65.7,66.8,5.72,0.191,0.12,248.1,0.04,161,-1.94,7.71,0.348,0
7/5/2022,5:38:08,7/5/2022 5:38,21.987,1.476671477,0.016056049,0.000400725,0.04127606,-0.040875335,-0.056203585,0.26,234.9,0.35,25.31,8.44,249.5,65.6,66.7,5.71,0.193,0.12,248.2,0.05,161,-1.84,7.71,0.348,0
7/5/2022,5:43:08,7/5/2022 5:43,21.983,2.345062345,0.01605452,0.00063638,0.041264618,-0.040628237,-0.055863826,0.23,235,0.349,25.26,8.42,249.7,65.7,66.8,5.72,0.192,0.12,248.4,0.04,161,-1.87,7.71,0.348,0
7/5/2022,5:48:08,7/5/2022 5:48,21.972,3.307803308,0.016050315,0.00089764,0.041233168,-0.040335529,-0.055461352,0.25,235.2,0.349,25.27,8.42,249.9,65.6,66.7,5.72,0.192,0.12,248.6,0.05,162,-1.82,7.71,0.348,0
7/5/2022,5:53:08,7/5/2022 5:53,21.96,4.286084286,0.016045729,0.001163116,0.041198887,-0.040035771,-0.055049186,0.27,235.2,0.349,25.24,8.41,250.1,66.2,67.3,5.77,0.192,0.12,248.8,0.04,162,-1.84,7.71,0.348,0
7/5/2022,5:58:08,7/5/2022 5:58,21.95,5.375365375,0.016041908,0.001458715,0.041170342,-0.039711627,-0.054603487,0.26,235.4,0.349,25.26,8.42,250.3,66,67.2,5.76,0.192,0.12,249,0.06,162,-1.86,7.71,0.349,0
7/5/2022,6:03:08,7/5/2022 6:03,21.931,7.192807193,0.016034651,0.001951914,0.041116159,-0.039164245,-0.053850837,0.27,235.5,0.35,25.27,8.42,250.5,65.8,67,5.74,0.193,0.12,249.1,0.08,162,-1.89,7.71,0.349,0
7/5/2022,6:08:08,7/5/2022 6:08,21.916,9.164169164,0.016028924,0.002486884,0.041073434,-0.038586551,-0.053056507,0.25,235.6,0.349,25.28,8.43,250.6,65.7,66.8,5.73,0.192,0.12,249.3,0.04,162,-1.6,7.71,0.348,0
7/5/2022,6:13:08,7/5/2022 6:13,21.913,10.60865061,0.016027779,0.002878873,0.041064895,-0.038186022,-0.05250578,0.24,235.5,0.349,25.23,8.41,250.6,66,67.1,5.75,0.191,0.12,249.3,0.08,162,-1.92,7.71,0.349,0
7/5/2022,6:18:08,7/5/2022 6:18,21.913,11.71865172,0.016027779,0.003180094,0.041064895,-0.0378848,-0.0520916,0.25,235.7,0.349,25.25,8.42,250.9,65.8,66.9,5.74,0.191,0.12,249.5,0.08,162,-1.76,7.71,0.349,0
7/5/2022,6:23:08,7/5/2022 6:23,21.907,13.84689385,0.016025489,0.003757636,0.041047821,-0.037290185,-0.051274004,0.28,235.8,0.349,25.25,8.41,251,65.5,66.6,5.71,0.192,0.12,249.6,0.06,162,-1.72,7.71,0.348,0
7/5/2022,6:28:08,7/5/2022 6:28,21.904,16.91345691,0.016024344,0.00458981,0.041039286,-0.036449476,-0.050118029,0.26,235.8,0.349,25.2,8.4,251.1,66,67.1,5.76,0.192,0.12,249.7,0.06,162,-1.64,7.71,0.349,0
7/5/2022,6:33:08,7/5/2022 6:33,21.895,19.82609983,0.01602091,0.005380215,0.041013694,-0.035633479,-0.048996033,0.26,236,0.351,25.22,8.41,251.3,65.9,67,5.75,0.195,0.12,250,0.06,162,-1.62,7.71,0.354,0
7/5/2022,6:38:08,7/5/2022 6:38,21.892,22.81570282,0.016019766,0.006191505,0.041005166,-0.034813662,-0.047868785,0.22,236.1,0.352,25.2,8.4,251.5,66,67.1,5.76,0.196,0.12,250.1,0.05,163,-1.47,7.71,0.352,0
7/5/2022,6:43:08,7/5/2022 6:43,21.891,25.20738521,0.016019384,0.006840536,0.041002324,-0.034161788,-0.046972459,0.27,236.2,0.353,25.19,8.4,251.6,65.8,66.9,5.74,0.197,0.12,250.2,0.08,163,-1.56,7.71,0.356,0
7/5/2022,6:48:08,7/5/2022 6:48,21.895,27.3977874,0.01602091,0.007434946,0.041013694,-0.033578747,-0.046170778,0.25,236.1,0.353,25.24,8.41,251.7,65.6,66.7,5.73,0.198,0.12,250.3,0.07,163,-1.59,7.71,0.357,0
7/5/2022,6:53:08,7/5/2022 6:53,21.892,29.23298923,0.016019766,0.007932966,0.041005166,-0.033072201,-0.045474276,0.28,236.2,0.353,25.22,8.41,251.8,65.7,66.9,5.74,0.198,0.12,250.4,0.06,163,-0.35,7.71,0.352,0.43
7/5/2022,6:58:08,7/5/2022 6:58,21.89,31.08003108,0.016019003,0.008434198,0.040999483,-0.032565285,-0.044777266,0.25,236.4,0.355,25.23,8.41,252,65.7,66.8,5.74,0.2,0.12,250.6,0.05,163,-1.69,7.71,0.358,2.58
7/5/2022,7:03:08,7/5/2022 7:03,21.886,34.04003404,0.016017477,0.009237455,0.040988117,-0.031750662,-0.043657161,0.26,236.5,0.356,25.24,8.41,252.2,65.4,66.5,5.72,0.201,0.12,250.8,0.07,163,-1.58,7.71,0.354,7.36
7/5/2022,7:08:08,7/5/2022 7:08,21.893,36.52643653,0.016020147,0.009912191,0.041008009,-0.031095818,-0.04275675,0.29,236.6,0.356,25.2,8.4,252.3,65,66.1,5.68,0.201,0.12,250.9,0.05,163,-1.74,7.71,0.356,19.52
7/5/2022,7:13:08,7/5/2022 7:13,21.902,37.95907796,0.016023581,0.010300967,0.041033598,-0.030732631,-0.042257367,0.28,236.6,0.355,25.25,8.41,252.4,65.5,66.6,5.72,0.2,0.12,251,0.06,163,-1.55,7.71,0.354,44.28
7/5/2022,7:18:08,7/5/2022 7:18,21.903,42.24516225,0.016023963,0.011464083,0.041036442,-0.029572359,-0.040661993,0.23,236.7,0.355,25.25,8.41,252.6,65.5,66.6,5.73,0.201,0.12,251.2,0.07,163,-1.64,7.71,0.359,79.82
7/5/2022,7:23:08,7/5/2022 7:23,21.921,43.35812336,0.016030833,0.011766108,0.041087671,-0.029321563,-0.04031715,0.25,236.9,0.355,25.22,8.4,252.8,65.2,66.3,5.7,0.201,0.12,251.4,0.05,163,-1.64,7.71,0.358,126.76
7/5/2022,7:28:08,7/5/2022 7:28,21.929,43.07396307,0.016033887,0.011688995,0.04111046,-0.029421465,-0.040454515,0.27,236.9,0.356,25.28,8.43,252.8,65.3,66.4,5.71,0.201,0.12,251.4,0.07,163,-1.64,7.71,0.356,178.8
7/5/2022,7:33:08,7/5/2022 7:33,21.929,46.61412661,0.016033887,0.01264969,0.04111046,-0.02846077,-0.039133558,0.25,236.8,0.356,25.26,8.42,252.8,65.4,66.5,5.72,0.202,0.12,251.4,0.07,163,-1.49,7.71,0.359,231.68
7/5/2022,7:38:08,7/5/2022 7:38,21.935,48.17700818,0.016036178,0.01307381,0.04112756,-0.02805375,-0.038573907,0.28,236.9,0.356,25.24,8.41,253,65.6,66.7,5.74,0.202,0.12,251.6,0.06,164,-1.55,7.71,0.355,290.56
7/5/2022,7:43:08,7/5/2022 7:43,21.939,50.81733082,0.016037706,0.013790315,0.041138964,-0.027348649,-0.037604392,0.26,236.8,0.358,25.21,8.4,253,66.2,67.3,5.79,0.204,0.12,251.5,0.08,164,-1.52,7.71,0.361,388.8
7/5/2022,7:48:08,7/5/2022 7:48,21.956,51.81189181,0.0160442,0.01406021,0.041187467,-0.027127257,-0.037299979,0.24,236.7,0.359,25.22,8.41,253,66.6,67.8,5.83,0.206,0.12,251.6,0.06,164,-1.17,7.72,0.362,495.36
7/5/2022,7:53:08,7/5/2022 7:53,21.96,53.72997373,0.016045729,0.01458072,0.041198887,-0.026618167,-0.03659998,0.24,236.8,0.36,25.2,8.4,253.1,66.6,67.7,5.83,0.207,0.12,251.7,0.05,164,-1.54,7.72,0.358,573.44
7/5/2022,7:58:08,7/5/2022 7:58,21.975,54.72453472,0.016051461,0.014850614,0.041241743,-0.026391129,-0.036287802,0.23,237,0.36,25.24,8.41,253.3,66.4,67.5,5.81,0.207,0.12,251.8,0.05,164,-1.81,7.72,0.358,633.44
7/5/2022,8:08:08,7/5/2022 8:08,21.997,58.67909868,0.016059873,0.015923766,0.041304679,-0.025380913,-0.034898755,0.25,237,0.36,25.12,8.37,253.4,66.6,67.7,5.83,0.208,0.12,251.9,0.08,164,-1.71,7.72,0.363,748.48
7/5/2022,8:13:08,7/5/2022 8:13,22.013,61.61542162,0.016065993,0.016720597,0.04135051,-0.024629914,-0.033866131,0.25,237.1,0.36,25.15,8.38,253.4,66.6,67.7,5.83,0.207,0.12,252,0.05,164,-1.68,7.72,0.363,914.24
7/5/2022,8:18:08,7/5/2022 8:18,22.036,65.9015059,0.016074796,0.017883713,0.041416482,-0.02353277,-0.032357558,0.27,237.1,0.359,25.09,8.36,253.5,66.9,68,5.86,0.206,0.12,252.1,0.04,164,-1.86,7.72,0.358,1071.68
7/5/2022,8:23:08,7/5/2022 8:23,22.066,69.85606986,0.016086284,0.018956864,0.041502691,-0.022545827,-0.031000512,0.25,237.1,0.36,25.07,8.36,253.5,67.6,68.7,5.92,0.208,0.12,252.1,0.03,164,-1.69,7.72,0.363,1233.28
7/5/2022,8:28:08,7/5/2022 8:28,22.088,71.77415177,0.016094714,0.019477374,0.041566025,-0.02208865,-0.030371894,0.25,237.2,0.361,25.02,8.34,253.6,67.3,68.4,5.89,0.208,0.12,252.2,0.04,164,-1.51,7.72,0.364,1362.56
7/5/2022,8:33:08,7/5/2022 8:33,22.109,86.90568691,0.016102765,0.023583624,0.04162657,-0.018042946,-0.024809051,0.23,237.3,0.361,24.97,8.32,253.7,67.5,68.6,5.91,0.209,0.12,252.3,0.04,164,-1.8,7.72,0.364,1480.96
7/5/2022,8:38:08,7/5/2022 8:38,22.192,99.88233988,0.016134625,0.027105102,0.041866732,-0.014761629,-0.02029724,0.26,237.3,0.361,24.91,8.3,253.8,68.3,69.5,5.98,0.209,0.12,252.3,0.04,164,-1.52,7.72,0.364,1580.16
7/5/2022,8:43:08,7/5/2022 8:43,22.303,357.000037,0.016177331,0.096879214,0.042190079,0.054689135,0.075197561,0.23,237.3,0.362,24.87,8.29,253.8,68.4,69.6,5.99,0.21,0.12,252.3,0.07,164,-1.82,7.73,0.365,1680
7/5/2022,8:48:08,7/5/2022 8:48,22.391,451.4359714,0.016211269,0.122506323,0.0424482,0.080058123,0.11007992,0.24,237.4,0.363,24.83,8.28,253.8,69.5,70.7,6.09,0.212,0.12,252.4,0.07,164,-1.76,7.73,0.362,1840
7/5/2022,8:53:08,7/5/2022 8:53,22.494,472.8427128,0.016251081,0.128315477,0.042752325,0.085563152,0.117649334,0.27,237.4,0.364,24.76,8.25,253.8,69.6,70.7,6.09,0.212,0.12,252.4,0.05,164,-1.59,7.73,0.366,1974.4
7/5/2022,8:58:08,7/5/2022 8:58,22.58,498.6065786,0.016284398,0.135307026,0.043007924,0.092299102,0.126911265,0.27,237.5,0.364,24.73,8.24,253.9,69.7,70.9,6.1,0.213,0.12,252.4,0.01,164,-1.26,7.73,0.362,2051.84
7/5/2022,9:03:08,7/5/2022 9:03,22.684,518.3083583,0.016324779,0.140653504,0.043319062,0.097334442,0.133834858,0.28,237.5,0.364,24.73,8.24,253.9,71.1,72.3,6.23,0.213,0.12,252.4,0.05,164,-1.82,7.74,0.363,2283.52
7/5/2022,9:08:08,7/5/2022 9:08,22.73,537.8206978,0.016342672,0.145948574,0.043457398,0.102491176,0.140925367,0.24,237.7,0.365,24.51,8.17,254,71,72.2,6.21,0.214,0.12,252.5,0.06,164,-1.46,7.74,0.367,2343.68
7/5/2022,9:13:08,7/5/2022 9:13,22.784,546.1560662,0.016363702,0.148210545,0.043620356,0.10459019,0.143811511,0.27,237.8,0.364,24.44,8.15,254,71.3,72.5,6.24,0.213,0.12,252.6,0.03,164,-1.13,7.74,0.363,2328.32
7/5/2022,9:18:08,7/5/2022 9:18,22.844,569.2677693,0.0163871,0.154482376,0.043802137,0.110680239,0.152185328,0.26,237.7,0.364,24.41,8.14,254,72.2,73.4,6.32,0.213,0.12,252.5,0.06,164,-1.46,7.75,0.367,2519.68
7/5/2022,9:23:08,7/5/2022 9:23,22.934,578.5503386,0.016422259,0.157001389,0.04407623,0.112925159,0.155272094,0.25,237.7,0.364,24.45,8.15,253.9,73.5,74.8,6.43,0.213,0.12,252.4,0.02,164,-1.53,7.75,0.367,2604.16
